0,1563661843,Sun Apr 19 23:43:15 PDT 2009,NO_QUERY,ydaraishy,Bad heartburn 
0,1563662014,Sun Apr 19 23:43:18 PDT 2009,NO_QUERY,boltzy,tweetdeck not picking up tweets - facebook only - mmm (via @scbutler) - Me too 
0,1563672180,Sun Apr 19 23:45:53 PDT 2009,NO_QUERY,azuldeluna,Sooo.. JC is not coming at all. 
0,1563672204,Sun Apr 19 23:45:53 PDT 2009,NO_QUERY,InfiniteNova,"@SKELET0R Mostly I'd rather be cute and small, but instead I am exactly the opposite. "
0,1563672395,Sun Apr 19 23:45:56 PDT 2009,NO_QUERY,LizCasales,"A iced hazelnut coffee from McDs sounds great right about now, too bad I've given up caffeine.I guess I'll have to stick to my ice water "
0,1563672440,Sun Apr 19 23:45:57 PDT 2009,NO_QUERY,MargaretMaggie,Didn't get any sleep at all 
0,1563672539,Sun Apr 19 23:45:59 PDT 2009,NO_QUERY,glasfurdwalker,wish they were at Coachella 
0,1563672564,Sun Apr 19 23:45:59 PDT 2009,NO_QUERY,leabella,@sweet_emmee  No we are getting these spammers following us and we have to keep blocking them. their real name is Smart E Card creepy 
0,1563672813,Sun Apr 19 23:46:05 PDT 2009,NO_QUERY,BernieJMitchell,"I am missing my laptop, it went to laptop hospital  using One Note in 3 places and on the go was amazing! I have to print stuff out today!"
0,1563672832,Sun Apr 19 23:46:03 PDT 2009,NO_QUERY,jeskimo26,I thought my proposal was nearly done...then I saw my supervisor who told me a multitude of things I still need to include. Damn 
0,1563672849,Sun Apr 19 23:46:03 PDT 2009,NO_QUERY,kasey79,@erinkellygaines Don't let that be it  I was going to give up and then he tweeted. Perhaps I should get into that mindframe again.
0,1563672890,Sun Apr 19 23:46:06 PDT 2009,NO_QUERY,LadyOk11,Is sad about twitter not being famous at all in Europe 
0,1563672905,Sun Apr 19 23:46:04 PDT 2009,NO_QUERY,jessychristine,@AJDADDY aj where have you be 
0,1563673283,Sun Apr 19 23:46:09 PDT 2009,NO_QUERY,OperaDiva114,It's right there...and it's SO hard to resist clicking it. 
0,1563673363,Sun Apr 19 23:46:11 PDT 2009,NO_QUERY,bred869,Wondering why I am still up and I have to go to work in less than 5 hours!! 
0,1563673523,Sun Apr 19 23:46:13 PDT 2009,NO_QUERY,theabtheory,missing gretchen more. 
0,1563673611,Sun Apr 19 23:46:14 PDT 2009,NO_QUERY,Petedillon,"@Mohawked You and me both dude, 3 albums to finish to FTP tonight  [minus the Queen tho]"
0,1563673633,Sun Apr 19 23:46:15 PDT 2009,NO_QUERY,docmurdock,@cymberly oh poor legs. No love for you 
0,1563673646,Sun Apr 19 23:46:15 PDT 2009,NO_QUERY,atomicjets,misses playing don't you dare during class. 
0,1563673683,Sun Apr 19 23:46:15 PDT 2009,NO_QUERY,marialgilbert,@NancyProctor @RichardMcCoy http://tr.im/jcTv Swayed Ganymede? Or #mw2009 fun! Sorry to have missed it 
0,1563673802,Sun Apr 19 23:46:17 PDT 2009,NO_QUERY,Gerrigee,I cant see anyones profile pictures.. is that happening in Twitter today? or is it my computer 
0,1563673850,Sun Apr 19 23:46:18 PDT 2009,NO_QUERY,imahzenas,is going to see the doctor.. have allergies 
0,1563673861,Sun Apr 19 23:46:19 PDT 2009,NO_QUERY,fixxatedstar,@maryalmighty where do you download? o.O I DL-ed ep1 a while ago and it was an epic fail  it only had audio
0,1563674116,Sun Apr 19 23:46:22 PDT 2009,NO_QUERY,KingdomGuard,"@Tricia_PsGuard yeah my sinuses hurt, I have a headache  Here's a bucket if you can't make to the bathroom"
0,1563674503,Sun Apr 19 23:46:28 PDT 2009,NO_QUERY,Riahlynn,Ugh. This not sleeping thing is getting old. 
0,1563674509,Sun Apr 19 23:46:28 PDT 2009,NO_QUERY,dan_danxx,needs to study for her exams 
0,1563674877,Sun Apr 19 23:46:34 PDT 2009,NO_QUERY,Jenywoo,"@kellydoo Ew gross   I kinda want a nose ring, just a teeny tiny stud, I'm thinking about it."
0,1563674968,Sun Apr 19 23:46:35 PDT 2009,NO_QUERY,stephaniehayes7,@lindza You broke your nose! Holy crap! How did you do that? I hope your okay 
0,1563674996,Sun Apr 19 23:46:35 PDT 2009,NO_QUERY,BrooklynzFinest,@MrPianoMan sadly no...i have nothing. all my songs of his are gone and i can CRY 
0,1563675195,Sun Apr 19 23:46:39 PDT 2009,NO_QUERY,erinkellygaines,"@JonathanRKnight What late night chow r u going 4 toknight?  I'd really love an In-N-Out cheeseburger, but sadly, there r none in IL! "
0,1563675393,Sun Apr 19 23:46:42 PDT 2009,NO_QUERY,padoods,@suilin  hope they fix it. Or maybe replace it with a g10 
0,1563675452,Sun Apr 19 23:46:43 PDT 2009,NO_QUERY,TheRell,@iPapi You pwn my wind chakra. 
0,1563675664,Sun Apr 19 23:46:46 PDT 2009,NO_QUERY,DivasMistress,@jreagon11 Im going to take something but afraid b/c I may over sleep and not take the girls to school... 
0,1563675830,Sun Apr 19 23:46:49 PDT 2009,NO_QUERY,juliarosee,Its so fucking hott i cant sleeep!! 
0,1563676059,Sun Apr 19 23:46:52 PDT 2009,NO_QUERY,KingdomGuard,"@Tricia_PsGuard @FakeCedric yeah I don't want to get you sick hun, I got Tricia sick already "
0,1563676074,Sun Apr 19 23:46:52 PDT 2009,NO_QUERY,softNsexii,well i c er 1 slp  i gss ill join da party n gt sum Zzzzz also.....nyte nyte twitburgh
0,1563676152,Sun Apr 19 23:46:53 PDT 2009,NO_QUERY,Cakezzz,@Trina_Marie   yooo  I just seen your tweet!  There was a 12am movement   im stuck inside doin this paper...
0,1563676246,Sun Apr 19 23:46:57 PDT 2009,NO_QUERY,brypie,just had a million new followers - i got excited then realised it was ALL spam from newecard.com or something 
0,1563676266,Sun Apr 19 23:46:55 PDT 2009,NO_QUERY,SHUTUP,i failed to celebrate my 1337th scrobble on lastfm  
0,1563676757,Sun Apr 19 23:47:02 PDT 2009,NO_QUERY,Jeanetteix,doesnt understand why she has such a difficult time sleeping 
0,1563676814,Sun Apr 19 23:47:03 PDT 2009,NO_QUERY,shutupmeg,(@SHUTUP) i failed to celebrate my 1337th scrobble on lastfm  
0,1563676950,Sun Apr 19 23:47:05 PDT 2009,NO_QUERY,Polym4th,Burnt his hand cleaning up other people's mess in the kitchen.  Hours under the tap and it's still fucking killing me!
0,1563677706,Sun Apr 19 23:47:17 PDT 2009,NO_QUERY,ichareinvent,"review day1 = bu marta kejetit &amp; etanol sialan  -tomorrow willbe better,amin!"
0,1563677798,Sun Apr 19 23:47:18 PDT 2009,NO_QUERY,glcaddict,after nice weekend back at work again 
0,1563677951,Sun Apr 19 23:47:21 PDT 2009,NO_QUERY,RebeccaMasters,Getting ready for college  I do not wana go back!
0,1563678174,Sun Apr 19 23:47:24 PDT 2009,NO_QUERY,mel1ssar0se,"falling asleep driving home .  - i hate driving . note to self when i become rich : hire a driver . gnite, world ."
0,1563678355,Sun Apr 19 23:47:28 PDT 2009,NO_QUERY,cacarr,@hansv_com Being &quot;happy in spite of it&quot; returns you to the first category...which is just what someone from category 2 would say. 
0,1563678399,Sun Apr 19 23:47:28 PDT 2009,NO_QUERY,shanzer22,I had a dream that I had my own customized pea coat. No bouffant or lipstick though 
0,1563678668,Sun Apr 19 23:47:33 PDT 2009,NO_QUERY,yivon,"@JinnyBoy I wish I could attend me will be in Malacca la  Jin, upload some of ur photos la ..in my FB group .."
0,1563678890,Sun Apr 19 23:47:36 PDT 2009,NO_QUERY,SamsMagic,Guess I got to go to school now 
0,1563679119,Sun Apr 19 23:47:39 PDT 2009,NO_QUERY,tonfaone,I think my parents forgot about me 
0,1563679315,Sun Apr 19 23:47:43 PDT 2009,NO_QUERY,glcaddict,day full of meetings  
0,1563679376,Sun Apr 19 23:47:44 PDT 2009,NO_QUERY,thunderstreak,Holiday over...back to work today 
0,1563679481,Sun Apr 19 23:47:45 PDT 2009,NO_QUERY,vishalpalla,@getmerohit poor sutil.... tried to hard to maintain his position 
0,1563679518,Sun Apr 19 23:47:46 PDT 2009,NO_QUERY,thundza,"new tv show, &quot;sit down, shut up&quot;. not funny "
0,1563679520,Sun Apr 19 23:47:46 PDT 2009,NO_QUERY,hellomrhieu,creating a twitter account 
0,1563679681,Sun Apr 19 23:47:48 PDT 2009,NO_QUERY,DivasMistress,@Bodyguard_Beats awwwww I would give you some *besos* but Im contagious 
0,1563679715,Sun Apr 19 23:47:49 PDT 2009,NO_QUERY,ElementsOfJazz,@misssmith11 Oh no! The 1st part of your tweet made me shudder!  I'm happy Sunday was a better day altogether. Me? All is good...
0,1563679774,Sun Apr 19 23:47:50 PDT 2009,NO_QUERY,SCJacka,"All right, honestly, WTF? Why can't I sleep? "
0,1563679842,Sun Apr 19 23:47:51 PDT 2009,NO_QUERY,xtinemelanie,almost midnight and its still 70 degrees..  i like sleeping with cool weather.
0,1563680021,Sun Apr 19 23:47:53 PDT 2009,NO_QUERY,alen_dri,@antisiilucu still don't understand help...... 
0,1563680129,Sun Apr 19 23:47:55 PDT 2009,NO_QUERY,ryandefries,Can't sleep. Thinking. Lonely.  
0,1563680167,Sun Apr 19 23:47:56 PDT 2009,NO_QUERY,lolpie,@lejaders OMG WHERE ARE YOU  I MISS YOU.
0,1563680207,Sun Apr 19 23:47:56 PDT 2009,NO_QUERY,peterorban,Trying to dispute a parking ticket (due to system just ignoring you) using the time of the sent SMS as the only evidence: not so great 
0,1563680617,Sun Apr 19 23:48:03 PDT 2009,NO_QUERY,shutupmeg,(@SHUTUP) i failed to celebrate my 1337th scrobble on lastfm  
0,1563680676,Sun Apr 19 23:48:05 PDT 2009,NO_QUERY,shennyunho,'s right leg is swollen.. sighs!!! hope the medicine can cure so i dn need to go hospital tmw  PORK LEG!! :S
0,1563680738,Sun Apr 19 23:48:04 PDT 2009,NO_QUERY,shutupmeg,"(@thundza) new tv show, &quot;sit down, shut up&quot;. not funny "
0,1563680847,Sun Apr 19 23:48:06 PDT 2009,NO_QUERY,baneen,"no more working from home for me, working from the boss's place from today  dont wanna   "
0,1563681013,Sun Apr 19 23:48:08 PDT 2009,NO_QUERY,aeea,"sorry, cut this article: posterous damage bookmarklet's links  please follow that direct link http://bit.ly/g4DfS http://post.ly/KKm"
0,1563681112,Sun Apr 19 23:48:10 PDT 2009,NO_QUERY,xXClanDestinyXx,@Heromancer i was having that problem earlier. stupid myspace. 
0,1563681191,Sun Apr 19 23:48:11 PDT 2009,NO_QUERY,massrapid,@Roguestampede i miss southeast asia   
0,1563681287,Sun Apr 19 23:48:12 PDT 2009,NO_QUERY,deeplove1990,RIP granny  and i work today 
0,1563681391,Sun Apr 19 23:48:14 PDT 2009,NO_QUERY,Lester_R,Monday mornings = BLEAKIOSITY 
0,1563681479,Sun Apr 19 23:48:15 PDT 2009,NO_QUERY,Anaica,"Just Logged off SWG for the night. missing my Man, he had to work overtime tonight "
0,1563681658,Sun Apr 19 23:48:18 PDT 2009,NO_QUERY,Tricia_PsGuard,@FakeCedric @KingdomGuard yes she did!!! Blehhh 
0,1563681666,Sun Apr 19 23:48:18 PDT 2009,NO_QUERY,slavelexi,Sleeping at my dad's house tonight since Master has to wake up early.  First time we've slept apart in a long time.  
0,1563689346,Sun Apr 19 23:50:16 PDT 2009,NO_QUERY,em_c,Morning peeps.  Another Monday morning  Only 3 days of work this week tho for me. Have a good day one and all.
0,1563690056,Sun Apr 19 23:50:27 PDT 2009,NO_QUERY,_xbianca,@cocoward ohhh  how devastating. . .now i need to wait till dad comes home so he can FIX MY FOXTEL!
0,1563690336,Sun Apr 19 23:50:31 PDT 2009,NO_QUERY,saucyj,I don't want spring break to end  4/20 tomorrow...let's do somethinggggg!
0,1563690704,Sun Apr 19 23:50:36 PDT 2009,NO_QUERY,Sokolov77,is back to work after a sunny weekend... damn... 
0,1563690744,Sun Apr 19 23:50:37 PDT 2009,NO_QUERY,Christophi,@dylan_maaka oohh crap yeah i thought about that this arvo  oh well im sure it willl be fine the building is locked
0,1563690984,Sun Apr 19 23:50:41 PDT 2009,NO_QUERY,happyjodi,Took bubs to hospital for her first big bump bump  frightened me witless! She's ok tho! Cannot wait for day to be over! LOL!
0,1563691111,Sun Apr 19 23:50:43 PDT 2009,NO_QUERY,grant78uk,@svanna how's your disertation going?weekend was good thanks.went to the beach then out to o'neils in the evening.back to work today 
0,1563691187,Sun Apr 19 23:50:44 PDT 2009,NO_QUERY,Bbickford,"@JMoney__ Ahh, I'm so jealous! This is the first year we didn't make it out there  Bonnarroo instead.."
0,1563691289,Sun Apr 19 23:50:46 PDT 2009,NO_QUERY,harisn,This sucks! :@ Power came back after 2 hours and agaim went out after 30 min :S UPS is also not fully charged. Will die soon 
0,1563691333,Sun Apr 19 23:50:46 PDT 2009,NO_QUERY,Nikki000,@ahj It seems they didn't like my comment 
0,1563691392,Sun Apr 19 23:50:47 PDT 2009,NO_QUERY,IckyVikki,Can't stop thinking of him... and at this point I don't dont think it's a good thing 
0,1563691691,Sun Apr 19 23:50:52 PDT 2009,NO_QUERY,simonlittle,Up way too early. Gotta catch an early ferry back for a rehearsal... So much for hotel posh 
0,1563691838,Sun Apr 19 23:50:54 PDT 2009,NO_QUERY,Felecity,Conferance calling all morning... yeah 
0,1563692217,Sun Apr 19 23:51:00 PDT 2009,NO_QUERY,amberdino,Bye coachella  you were lovely and I don't want to leave you but I gotta. Bracing myself for the drive home with ppl likely sleeping.
0,1563692305,Sun Apr 19 23:51:04 PDT 2009,NO_QUERY,carty67,i'm piss that every thing is always about money......... The kids should matter first 
0,1563692795,Sun Apr 19 23:51:09 PDT 2009,NO_QUERY,VincentAnkrah,Nothing but revision and exams... 
0,1563693035,Sun Apr 19 23:51:13 PDT 2009,NO_QUERY,taintedparadise,@AubreyODay  maybe another time i guess.
0,1563693038,Sun Apr 19 23:51:13 PDT 2009,NO_QUERY,dodoman,"sick! fever-ish, flu-ish, headache-ish "
0,1563693209,Sun Apr 19 23:51:19 PDT 2009,NO_QUERY,Stephay123,lonestar... time for work  gaygaygaygay.  Hope everyone else is havign a good monday afternoon ?
0,1563693321,Sun Apr 19 23:51:17 PDT 2009,NO_QUERY,darerule,YOU WHORE!!!!! I GAVE OUT MY NUMBER TO OVER 100 PEOPLE AND NO PHONE CALL... U N F O L L O W I N G !  sadface.com/idontgiveahell
0,1563693358,Sun Apr 19 23:51:18 PDT 2009,NO_QUERY,PaigeDryhurst,Headache 
0,1563693527,Sun Apr 19 23:51:21 PDT 2009,NO_QUERY,TianaTopNotch,@thejuelzsantana y didn't you take me to the movies with you&lt;&lt;&gt;&gt;? 
0,1563694170,Sun Apr 19 23:51:31 PDT 2009,NO_QUERY,caitrinalyse,Dumping my bf 
0,1563694178,Sun Apr 19 23:51:31 PDT 2009,NO_QUERY,Dogbook,psycho sally .. RIP  http://apps.facebook.com/dogbook/profile/view/16530
0,1563694183,Sun Apr 19 23:51:31 PDT 2009,NO_QUERY,bdsnook43,is ready for work all day Monday and more paper writing tomorrow night... 
0,1563694337,Sun Apr 19 23:51:33 PDT 2009,NO_QUERY,Sask1aatje,"At school for project. Already awake for like 3 hours, have school untill 18:45 then I have to travel 2 hours back  BORING"
0,1563694504,Sun Apr 19 23:51:36 PDT 2009,NO_QUERY,spyou,My bike ride was really hard because of yesterday Paintball  but at least we had good fun!
0,1563694655,Sun Apr 19 23:51:39 PDT 2009,NO_QUERY,McSkittl3s,rawr! i don't want to go to school tomorrow. listening to a song that makes me sad... 
0,1563694712,Sun Apr 19 23:51:39 PDT 2009,NO_QUERY,yvetteelizabeth,thinks the taxi driver who has my phone should give it back!...please 
0,1563694796,Sun Apr 19 23:51:41 PDT 2009,NO_QUERY,LelisaLavalos,i'm sad  why do i wait until the last minute.. 
0,1563694919,Sun Apr 19 23:51:43 PDT 2009,NO_QUERY,_xbianca,@cocoward NO i just have digital  fm5ktymtrfngt5grf!
0,1563695053,Sun Apr 19 23:51:47 PDT 2009,NO_QUERY,LBad,@DrinkyD i know! im like damn ima never meet you  all them cockblocking security guards
0,1563695388,Sun Apr 19 23:51:50 PDT 2009,NO_QUERY,songbirdsays,"Beth's homework this weekend: a paper and two rewrites.  Finished one rewrite, half of the other, but still hasn't written that new one "
0,1563695534,Sun Apr 19 23:51:52 PDT 2009,NO_QUERY,robbieosterman,Is tired but can't get to sleep. Too much going on 
0,1563695992,Sun Apr 19 23:51:59 PDT 2009,NO_QUERY,Avennel,Why god why? Back to work after a great Easter break. Mornings hurt 
0,1563696004,Sun Apr 19 23:51:59 PDT 2009,NO_QUERY,SHYLA01,@gerardway read the latest issue it rocked but i have to wait to next holz to head to Perth for the next 1 coz we dont have a comic shop 
0,1563696070,Sun Apr 19 23:52:00 PDT 2009,NO_QUERY,SPOILEDBRATXOXO,@AubreyODay lollll. call me!  what that your hott
0,1563696139,Sun Apr 19 23:52:03 PDT 2009,NO_QUERY,prachisrk,could really use a Goa vacation right now...lying on baga all day and drinking diet coke + mango smooties = heaven! I miss Goa 
0,1563696303,Sun Apr 19 23:52:04 PDT 2009,NO_QUERY,MilaBeela,My stomach hurts 
0,1563696331,Sun Apr 19 23:52:05 PDT 2009,NO_QUERY,heybm,@zackalltimelow i SO need u in Brazil! 
0,1563696400,Sun Apr 19 23:52:06 PDT 2009,NO_QUERY,yes_mel,is sad she has to go back to work 2moro 
0,1563696497,Sun Apr 19 23:52:07 PDT 2009,NO_QUERY,seanestrada,@syalam Need a 3G iPhone to fully enjoy trapster 
0,1563696500,Sun Apr 19 23:52:07 PDT 2009,NO_QUERY,iamlittleboots,"Off to Paris... Feels way too early today. JG Ballard has died, sad  I'm half way through Drowned world, so good..."
0,1563696580,Sun Apr 19 23:52:09 PDT 2009,NO_QUERY,aliciacullen,i am soooooo sick right now 
